Actual,Error,Item_id,Predicted,Store_id,Sum Actual,Sum Predicted
[0 0 1 0 0 1 0 1 0],100.0,228,[ 0.  1.  0.  2.  0.  0.  0.  3.  0.],4051,3,6.0
[0 0 1 2 0 0 0 1 2],33.3333333333,228,[ 1.  0.  1.  0.  1.  1.  1.  3.  0.],4052,6,8.0
[0 0 0 0 0 0 1 1 1],33.3333333333,228,[ 0.  0.  0.  0.  0.  1.  1.  1.  1.],4055,3,4.0
[0 1 2 0 0 0 0 1 2],50.0,228,[ 0.  0.  0.  0.  0.  1.  0.  1.  1.],4056,6,3.0
[0],0.0,228,[ 0.],4057,0,0.0
[0],0.0,228,[ 0.],4058,0,0.0
[0 0 0 0 0 0 1 0 2],66.6666666667,228,[ 1.  0.  0.  2.  0.  0.  0.  1.  1.],4059,3,5.0
[1 2 0 0 0 1 1 1 2],12.5,228,[ 1.  0.  0.  1.  1.  0.  1.  1.  2.],4062,8,7.0
[2 2 0 0 1 0 2 1 1],0.0,228,[ 0.  3.  1.  0.  4.  0.  0.  0.  1.],4063,9,9.0
[0 1 0 0 1 2 1 0 0],40.0,228,[ 0.  0.  0.  1.  2.  0.  0.  0.  0.],4065,5,3.0
[1 0 0 0 0 0 0 0 0],200.0,228,[ 0.  0.  1.  1.  0.  1.  1. -1.  0.],4066,1,3.0
[0 0 0 0 0 0 0 0 0],100.0,228,[ 1.  0.  0.  0.  0.  0.  0.  0.  0.],4067,0,1.0
[0 1 0 0 0 0 0 0 0],100.0,228,[ 0.  0.  0.  1.  0.  0.  1.  0.  0.],4069,1,2.0
[0],0.0,228,[ 0.],4070,0,0.0
[0],0.0,228,[ 0.],4071,0,0.0
[2 0 1 0 1 1 1 1 0],42.8571428571,228,[ 0.  1.  0.  0.  0.  0.  0.  0.  3.],4072,7,4.0
[1 0 0 0 0 0 0 0 1],0.0,228,[ 0.  1.  0.  0.  0.  0.  0.  0.  1.],4074,2,2.0
[3 1 1 0 1 1 1 1 1],20.0,228,[ 0.  0.  1.  0.  1.  2.  1.  1.  2.],4075,10,8.0
[0 0 0 0 0 0 0 0 1],600.0,228,[ 0.  1.  0.  0.  1.  1.  2.  1.  1.],4076,1,7.0
[ 2  1  1  1  1  1 -1  3  1],130.0,228,[ 3.  2.  3.  3.  5.  3.  2.  1.  1.],4077,10,23.0
[0 0 0 0 1 0 1 0 0],100.0,228,[ 0.  0.  0.  2.  1.  0.  1.  0.  0.],4079,2,4.0
[2 0 2 4 1 1 1 1 3],53.3333333333,228,[ 2.  0.  0.  0.  1.  0.  1.  2.  1.],4080,15,7.0
[2 1 4 1 3 0 0 2 1],121.428571429,228,[ 3.  3.  2.  2.  3.  5.  6.  4.  3.],4082,14,31.0
[ 0  1  0  1  0 -1  2  3  2],212.5,228,[ 3.  3.  1.  4.  1.  4.  2.  5.  2.],4086,8,25.0
[0],0.0,228,[ 0.],4087,0,0.0
[1 0 2 1 0 0 1 0 1],33.3333333333,228,[ 3.  0.  1.  0.  1.  0.  0.  0.  3.],4088,6,8.0
[0 0 1 0 1 0 2 2 2],75.0,228,[ 0.  0.  0.  0.  0.  0.  0.  1.  1.],4089,8,2.0
[0 0 1 0 1 1 0 0 1],50.0,228,[ 0.  0.  1.  0.  1.  0.  0.  0.  0.],4091,4,2.0
[0 0 0 0 0 0 0 0 1],100.0,228,[ 0.  0.  0.  0.  0.  0.  0.  0.  2.],4093,1,2.0
[0 0 1 0 1 0 0 2 1],40.0,228,[ 1.  0.  0.  1.  0.  1.  1.  3.  0.],4094,5,7.0
[0],0.0,228,[ 0.],4097,0,0.0
[0 0 0 0 0 0 0 0 0],1200.0,228,[ 2.  0.  0.  0.  0.  4.  4.  2.  0.],4098,0,12.0
[0 0 0 0 0 0],3800.0,228,[  2.   3.   2.  27.   2.   2.],4099,0,38.0
[2 6 0 1 1 3 2 2 4],38.0952380952,228,[ 6.  4.  5.  1.  2.  2.  2.  3.  4.],4100,21,29.0
[0 0 2 1 1 0 0 0 2],50.0,228,[ 1.  0.  3.  0.  1.  0.  2.  2.  0.],4101,6,9.0
[0],0.0,228,[ 0.],4104,0,0.0
[0 0 0 0 3 2 1 0 1],185.714285714,228,[ 3.  2.  1.  2.  3.  2.  2.  2.  3.],4105,7,20.0
[3 1 3 1 0 1 1 0 2],83.3333333333,228,[ 1.  2.  2.  1.  6.  2.  3.  3.  2.],4106,12,22.0
[3 2 4 0 2 0 1 0 1],138.461538462,228,[ 1.  1.  2.  4.  7.  7.  7.  1.  1.],4107,13,31.0
[0],0.0,228,[ 0.],4111,0,0.0
[3 0 1 1 1 1 1 1 1],110.0,228,[ 1.  3.  1.  1.  2.  2.  6.  3.  2.],4114,10,21.0
[0],0.0,228,[ 0.],4115,0,0.0
[1 0 0 2 2 2 0 0 0],42.8571428571,228,[ 0.  2.  0.  3.  2.  0.  2.  0.  1.],4117,7,10.0
[1 2 5 1 0 0 0 0 0],66.6666666667,228,[ 1.  1.  2.  4.  3.  1.  1.  1.  1.],4119,9,15.0
[0 0 0 0 1 0 0 0 0],300.0,228,[ 0.  1.  0.  0.  0.  0.  1.  1.  1.],4120,1,4.0
[1 0 1 3 0 0 0 2 1],37.5,228,[ 1.  2.  2.  0.  0.  1.  2.  2.  1.],4122,8,11.0
[1 2 1 0 3 1 0 0 0],12.5,228,[ 2.  0.  2.  1.  0.  2.  1.  0.  1.],4123,8,9.0
[1 1 1 0 1 2 5 0 0],18.1818181818,228,[ 1.  2.  0.  2.  0.  1.  0.  2.  1.],4124,11,9.0
[0 2 4 0 0 0 0 2 1],11.1111111111,228,[ 0.  1.  1.  0.  2.  0.  0.  3.  1.],4125,9,8.0
[0 0 0 1 0 1 0 0 1],0.0,228,[ 0.  0.  0.  0.  0.  1.  1.  1.  0.],4126,3,3.0
[ 1  0  1  1  1  0  0 -1  1],0.0,228,[ 1.  0.  0.  1.  0.  1.  0.  0.  1.],4127,4,4.0
[0],0.0,228,[ 0.],4128,0,0.0
[0 2 0 3 1 3 3 1 1],35.7142857143,228,[ 2.  2.  1.  1.  2.  0.  1.  0.  0.],4129,14,9.0
[2 0 0 1 1 1 1 0 2],150.0,228,[ 2.  3.  0.  3.  2.  1.  4.  3.  2.],4130,8,20.0
[2 1 2 2 1 0 0 1 0],144.444444444,228,[ 1.  1.  4.  2.  3.  3.  4.  1.  3.],4131,9,22.0
[1 1 2 3 1 1 3 1 1],50.0,228,[ 1.  5.  1.  2.  4.  5.  1.  1.  1.],4132,14,21.0
[1 0 0 0 0 0 0 2 2],20.0,228,[ 0.  0.  0.  0.  0.  0.  1.  1.  2.],4134,5,4.0
[3 4 0 2 0 1 0 0 0],70.0,228,[ 0.  0.  1.  0.  0.  1.  1.  0.  0.],4135,10,3.0
[0 0 0 0 0 0 0 0 0],200.0,228,[ 0.  0.  0.  0.  1.  1.  0.  0.  0.],4136,0,2.0
[0 0 0 0 0 0 1 0 0],4300.0,228,[  2.   2.   1.   1.   1.   1.   2.  10.  24.],4137,1,44.0
[1 2 1 2 2 1 2 1 2],50.0,228,[ 3.  5.  3.  1.  2.  3.  1.  2.  1.],4138,14,21.0
[1 1 0 0 0 1 0 1 1],20.0,228,[ 0.  1.  2.  1.  0.  1.  1.  0.  0.],4142,5,6.0
[1],100.0,228,[ 0.],4143,1,0.0
[2 0 1 0 1 0 2 1 1],100.0,228,[ 1.  0.  0.  0.  1.  1.  2.  6.  5.],4144,8,16.0
[0],0.0,228,[ 0.],4145,0,0.0
[2 1 0 2 0 2 0 1 1],22.2222222222,228,[ 0.  0.  0.  0.  1.  1.  2.  4.  3.],4146,9,11.0
[0],0.0,228,[ 0.],4147,0,0.0
[1],0.0,228,[ 1.],4149,1,1.0
[0 0 1 1 1 0 0 2 2],57.1428571429,228,[ 0.  0.  0.  0.  0.  0.  1.  1.  1.],4150,7,3.0
[4 0 2 0 0 0 0 0 0],50.0,228,[ 1.  1.  2.  1.  0.  1.  0.  3.  0.],4169,6,9.0
[0 0 0 0 0 0 0 0 0],600.0,228,[ 2.  0.  1.  0.  2.  0.  1.  0.  0.],4170,0,6.0
[3 0 1 0 0 0 0 0 0],150.0,228,[ 0.  3.  1.  0.  2.  0.  3.  0.  1.],4171,4,10.0
[0 0 0 1 0 0 0 0 1],100.0,228,[ 0.  1.  2.  0.  0.  0.  0.  0.  1.],4172,2,4.0
[1 1 3 0 1 1 4 0 0],81.8181818182,228,[ 2.  4.  3.  1.  3.  4.  1.  1.  1.],4173,11,20.0
[2 0 0 0 0 1 1 1 1],50.0,228,[ 0.  4.  0.  0.  0.  0.  2.  2.  1.],4174,6,9.0
[4 0 0 0 0 0 0 0 0],75.0,228,[ 0.  1.  0.  0.  0.  3.  1.  2.  0.],4177,4,7.0
[ 2 -1  1  1  0  3  1  3  3],153.846153846,228,[ 9.  3.  2.  7.  3.  5.  2.  1.  1.],4178,13,33.0
[0 0 0 0 0 0 0 0 0],600.0,228,[ 0.  1.  0.  1.  0.  1.  1.  2.  0.],4180,0,6.0
[0 0 0 1 0 0 0 0 0],200.0,228,[ 0.  0.  0.  0.  0.  2.  0.  1.  0.],4181,1,3.0
[1 3 0 1 0 0 1 0 1],28.5714285714,228,[ 2.  1.  0.  1.  1.  1.  0.  1.  2.],4182,7,9.0
[0 0 0 0 0 0 1 0 0],200.0,228,[ 0.  0.  0.  0.  0.  0.  0.  0. -1.],4184,1,-1.0
[0],0.0,228,[ 0.],4185,0,0.0
[0 0 0 0 1 0 0 0 1],150.0,228,[ 0.  0.  2.  0.  0.  1.  0.  1.  1.],4186,2,5.0
[0 0 0],0.0,228,[ 0.  0.  0.],4187,0,0.0
[0],0.0,228,[ 0.],4188,0,0.0
[1 0 0 0 1 2 0 1 1],33.3333333333,228,[ 1.  2.  2.  0.  2.  0.  0.  2. -1.],4189,6,8.0
[0],0.0,228,[ 0.],4191,0,0.0
[1 2 1 3 1 2 0 2 1],61.5384615385,228,[ 3.  3.  1.  3.  1.  3.  2.  3.  2.],4193,13,21.0
[0 0 0 0 1 0 0 0 0],100.0,228,[ 1.  0.  0.  0.  0.  0.  0.  0.  1.],4197,1,2.0
[0 2 0 1 0 0 0 0 0],166.666666667,228,[ 0.  0.  0.  0.  0.  3.  1.  3.  1.],4200,3,8.0
[0 0 1 1 0 0 0 0 0],450.0,228,[ 3.  0.  2.  1.  2.  1.  0.  2.  0.],4201,2,11.0
[0],0.0,228,[ 0.],4202,0,0.0
[0],0.0,228,[ 0.],4203,0,0.0
[2 1 1 1 3 1 2 1 1],146.153846154,228,[ 3.  5.  5.  4.  4.  2.  2.  6.  1.],4204,13,32.0
[0 0 0 0 1 1 1 1 1],60.0,228,[ 0.  1.  0.  0.  0.  1.  1.  3.  2.],4205,5,8.0
[2 2 5 0 1 0 3 1 0],57.1428571429,228,[ 3.  5.  4.  1.  2.  4.  1.  1.  1.],4206,14,22.0
[1 1 0 0 0 1 0 0 0],100.0,228,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.],4207,3,0.0
[0 0 0 0 0 0 0 1 0],100.0,228,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.],4208,1,0.0
[1 1 0 1 0 1 0 1 1],33.3333333333,228,[ 1.  0.  0.  0.  0.  0.  1.  1.  1.],4210,6,4.0
[2 1 3 1 0 1 2 0 1],72.7272727273,228,[ 2.  2.  2.  4.  2.  1.  1.  4.  1.],4211,11,19.0
[1 0 1 0 0 0 0 1 1],75.0,228,[ 1.  0.  0.  0.  2.  1.  1.  2.  0.],4212,4,7.0
[1 2 0 0 0 0 0 0 1],100.0,228,[ 0.  2.  2.  1.  3.  0.  0.  0.  0.],4213,4,8.0
[0 0 0 0 0 0 0 0 0],0.0,228,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.],4214,0,0.0
[2 0 0 0 0 1 1 1 1],116.666666667,228,[ 0.  1.  1.  1.  3.  1.  4.  0.  2.],4215,6,13.0
[0 0 2 0 0 0 0 1 2],80.0,228,[ 0.  1.  2.  0.  1.  0.  1.  1.  3.],4216,5,9.0
[1 1 0 3 0 0 1 2 1],188.888888889,228,[ 3.  1.  2.  3.  4.  8.  1.  2.  2.],4217,9,26.0
[0 0 0 0 0 0 0 0 0],0.0,228,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.],4218,0,0.0
[1 2 2 1 1 0 1 0 0],50.0,228,[ 1.  0.  0.  0.  1.  1.  0.  1.  0.],4219,8,4.0
[1 3 1 0 0 0 4 2 1],100.0,228,[ 2.  3.  4.  4.  3.  2.  4.  1.  1.],4220,12,24.0
[0 0 0 0 0 0 0 0 2],50.0,228,[ 0.  0.  0.  0.  0.  0.  0.  0.  1.],4221,2,1.0
[0],0.0,228,[ 0.],4224,0,0.0
[0 0 0 0 0 0 0 0 0],100.0,228,[ 0.  0.  0.  0.  0.  0.  0.  0.  1.],4225,0,1.0
[0 0 0 0 0 0 0 0 0],400.0,228,[ 1.  1.  0.  0.  1.  0.  0.  1.  0.],4226,0,4.0
[1 0 4 3 2 1 0 0 0],9.09090909091,228,[ 3.  3.  0.  1.  2.  2.  1.  0.  0.],4227,11,12.0
[0 0 0 0 0 0 0 0 0],0.0,228,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.],4228,0,0.0
[0 2 0 1 0 1 0 0 0],200.0,228,[ 0.  0.  0.  0.  2.  4.  2.  1.  3.],4229,4,12.0
[2 0 0 0 2 0 1 0 1],300.0,228,[ 2.  3.  2.  3.  4.  3.  3.  2.  2.],4230,6,24.0
[0],0.0,228,[ 0.],4231,0,0.0
[0 0 1 0 0 0 0 0 1],0.0,228,[ 0.  0.  1.  0.  0.  0.  0.  0.  1.],4232,2,2.0
[0 2 0 0 1 0 1 1 3],25.0,228,[ 1.  1.  0.  1.  0.  1.  3.  1.  2.],4233,8,10.0
[3 4 1 3 2 1 2 1 0],11.7647058824,228,[ 1.  2.  2.  2.  2.  2.  1.  1.  2.],4234,17,15.0
[2 0 1 0 1 0 0 2 6],25.0,228,[ 2.  1.  1.  2.  0.  1.  1.  1.  0.],4235,12,9.0
[0 1 0 0 0 0 1 1 1],400.0,228,[ 3.  0.  4.  2.  7.  1.  1.  1.  1.],4238,4,20.0
[2 2 1 1 1 0 0 5 1],7.69230769231,228,[-1.  2.  6.  0.  1.  1.  3.  1.  1.],4239,13,14.0
[0],0.0,228,[ 0.],4240,0,0.0
[1 2 0 2 3 2 0 0 0],140.0,228,[ 2.  3.  4.  2.  1.  1.  3.  3.  5.],4241,10,24.0
[3 1 0 0 1 0 1 1 0],28.5714285714,228,[ 1.  0.  2.  3.  1.  1.  0.  0.  1.],4243,7,9.0
[0],100.0,228,[ 1.],4244,0,1.0
[1 0 1 3 0 0 0 0 0],60.0,228,[ 0.  0.  0.  0.  1.  1.  0.  0.  0.],4246,5,2.0
[0 0 0 1 1 0 1 1 1],100.0,228,[ 1.  0.  2.  1.  0.  0.  1.  3.  2.],4248,5,10.0
[0 2 1 0 0 1 0 1 1],50.0,228,[ 0.  0.  0.  0.  1.  0.  2.  0.  0.],4250,6,3.0
[0 0 2 4 0 0 0 2 1],122.222222222,228,[ 1.  2.  5.  1.  3.  2.  2.  2.  2.],4251,9,20.0
[0 1 0 0 2 0 0 0 1],75.0,228,[ 1.  0.  0.  0.  2.  0.  0.  1.  3.],4252,4,7.0
[0 0 0 1 0 1 0 0 0],300.0,228,[ 0.  4.  3.  0.  0.  0.  0.  1.  0.],4254,2,8.0
[0],0.0,228,[ 0.],4255,0,0.0
[1 2 1 1 0 0 0 0 5],60.0,228,[ 0.  1.  1.  0.  0.  0.  0.  1.  1.],4257,10,4.0
[0],0.0,228,[ 0.],4259,0,0.0
[3 2 0 4 0 0 2 4 1],18.75,228,[ 4.  1.  1.  1.  4.  2.  2.  3.  1.],4260,16,19.0
[0 0 1 1 1 1 0 1 1],233.333333333,228,[ 1.  1.  4.  3.  1.  2.  2.  1.  5.],4264,6,20.0
[1],100.0,228,[ 0.],4265,1,0.0
[0 0 0 0 0 0 0 0 1],100.0,228,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.],4266,1,0.0
[0],0.0,228,[ 0.],4267,0,0.0
[ 0  0  1  1  0  1  0 -1  0],200.0,228,[ 0.  0.  0.  0.  1.  2.  1.  1.  1.],4268,2,6.0
[3 2 1 2 3 2 0 0 2],33.3333333333,228,[ 2.  1.  2.  3.  4.  1.  1.  2.  4.],4269,15,20.0
[7 2 3 1 8 0 0 4 1],26.9230769231,228,[ 2.  3.  5.  3.  6.  5.  4.  3.  2.],4270,26,33.0
[0 0 0 0 1 1 1 1 1],20.0,228,[ 0.  0.  0.  0.  0.  0.  1.  1.  2.],4271,5,4.0
[0 0 1 1 0 1 1 1 1],16.6666666667,228,[ 1.  0.  0.  2.  0.  0.  2.  2.  0.],4273,6,7.0
[1],100.0,228,[ 0.],4295,1,0.0
[1 1 1 1 1 2 1 1 2],118.181818182,228,[ 5.  1.  4.  3.  4.  2.  3.  1.  1.],4296,11,24.0
[4 1 1 2 1 2 2 3 0],0.0,228,[ 2.  2.  4.  1.  2.  2.  2.  0.  1.],4298,16,16.0
[-1  0  1  1  0  0  0  0  1],900.0,228,[ 3.  3.  4.  3.  3.  1.  1.  1.  1.],4299,2,20.0
[0 0 0 2 0 3 1 1 1],100.0,228,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.],4300,8,0.0
[0 0 0 0 0 0 0 0 0],500.0,228,[ 2.  0.  0.  1.  0.  0.  1.  0.  1.],4301,0,5.0
[1],100.0,228,[ 0.],4302,1,0.0
[0 1 1 0 2 1 5 4 2],100.0,228,[ 2.  6.  5.  4.  4.  1.  3.  3.  4.],4303,16,32.0
[1],0.0,228,[ 1.],4305,1,1.0
[3 3 4 2 2 0 1 0 0],180.0,228,[ 6.  6.  4.  8.  4.  3.  4.  5.  2.],4307,15,42.0
[1 0 0 0 0 1 1 1 1],120.0,228,[ 1.  2.  1.  1.  2.  1.  1.  1.  1.],4308,5,11.0
[ 1  0 -1  0  1  0  0  0  1],150.0,228,[ 1. -1.  0.  0.  2.  1.  0.  1.  1.],4309,2,5.0
[0 0 0 0 1 0 0 0 0],0.0,228,[ 0.  0.  0.  0.  0.  0.  0.  0.  1.],4310,1,1.0
[0],0.0,228,[ 0.],4311,0,0.0
[1],100.0,228,[ 0.],4312,1,0.0
[ 0  0  0  0 -1  1  0  1  1],200.0,228,[ 0.  1.  0.  0.  0.  1.  1.  2.  1.],4314,2,6.0
[0],0.0,228,[ 0.],4315,0,0.0
[0 0 0 0 0 0 0 0 1],300.0,228,[ 0.  0.  0.  0.  1.  1.  0.  1.  1.],4316,1,4.0
[0 1 1 0 2 1 1 0 2],100.0,228,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.],4317,8,0.0
[1 0 1 1 0 1 1 1 1],100.0,228,[ 1.  2.  1.  3.  2.  1.  2.  0.  2.],4318,7,14.0
[5 0 0 3 0 1 1 1 1],16.6666666667,228,[ 2.  3.  0.  0.  1.  3.  3.  1.  1.],4319,12,14.0
[1 1 1 0 0 0 0 0 2],20.0,228,[ 1.  0.  1.  0.  0.  0.  1.  2.  1.],4320,5,6.0
[3 1 0 2 0 0 2 1 1],190.0,228,[ 4.  5.  4.  2.  4.  1.  2.  3.  4.],4321,10,29.0
[1 0 0 1],50.0,228,[ 0.  0.  1.  0.],4323,2,1.0
[1 3 1 1 0 5 0 1 3],33.3333333333,228,[ 2.  2.  3.  1.  1.  2.  3.  3.  3.],4325,15,20.0
[2 1 0 0 0 0 0 0 0],33.3333333333,228,[ 1.  1.  1.  0.  1.  0.  0.  0.  0.],4326,3,4.0
[2 0 1 1 0 0 0 0 1],40.0,228,[ 0.  1.  0.  0.  0.  1.  1.  0.  0.],4327,5,3.0
[0 0 0 1 0 0 0 0 1],150.0,228,[ 1.  0.  0.  0.  0.  1.  2.  0.  1.],4328,2,5.0
[0 0 0 0 1 1 8 2 1],46.1538461538,228,[ 1.  2.  1.  0.  0.  0.  1.  1.  1.],4329,13,7.0
[3 3 0 0 0 0 0 0 2],137.5,228,[ 4.  3.  2.  2.  2.  1.  2.  1.  2.],4330,8,19.0
[0 0 1 0 2 0 2 0 2],71.4285714286,228,[ 0.  2.  0.  1.  1.  2.  1.  2.  3.],4331,7,12.0
[-1  0  0  0  0  1  0  1  1],50.0,228,[ 0.  0.  0.  0.  0.  0.  0.  1.  0.],4332,2,1.0
[ 0  1  0  0  1  2 -1  1  1],180.0,228,[ 1.  1.  1.  3.  1.  2.  2.  2.  1.],4335,5,14.0
[0],0.0,228,[ 0.],4336,0,0.0
[3 4 2 2 2 2 0 0 0],53.3333333333,228,[ 7.  2.  3.  1.  1.  4.  2.  2.  1.],4337,15,23.0
[0 0 2 0 0 0 0 0 1],166.666666667,228,[ 2.  0.  0.  2.  1.  0.  1.  0.  2.],4339,3,8.0
[0],0.0,228,[ 0.],4340,0,0.0
[0 0 0 0 0],600.0,228,[ 1.  1.  2.  1.  1.],4341,0,6.0
[3 2 2 1 0 2 2 0 0],108.333333333,228,[ 4.  2.  1.  6.  4.  2.  2.  1.  3.],4342,12,25.0
[0],0.0,228,[ 0.],4344,0,0.0
[0 0 0 1 0],600.0,228,[ 2.  2.  1.  2.  0.],4370,1,7.0
[1 0 1 1 2 0 0 0 1],100.0,228,[ 1.  1.  2.  4.  1.  0.  2.  0.  1.],4371,6,12.0
[0 0 1 0 0 1 0 0 1],33.3333333333,228,[ 1.  0.  0.  0.  0.  0.  0.  0.  1.],4372,3,2.0
[2 3 0 3 1 2 0 0 0],190.909090909,228,[ 1.  4.  4.  5.  6.  3.  2.  4.  3.],4373,11,32.0
[1 1 0 0 0 1 1 1 2],14.2857142857,228,[ 1.  1.  1.  1.  1.  0.  1.  0.  0.],4374,7,6.0
[0 0 0 0 0 1 0 0 0],300.0,228,[ 0.  0.  0.  0.  0.  2.  1.  1.  0.],4375,1,4.0
[5 1 2 2 1 2 0 1 2],112.5,228,[ 5.  7.  3.  1.  3.  5.  6.  3.  1.],4376,16,34.0
[2 0 1 1 0 1 4 0 1],20.0,228,[ 1.  4.  1.  0.  0.  0.  0.  1.  1.],4378,10,8.0
[0 0 0 0 0],400.0,228,[ 0.  2.  1.  1.  0.],4380,0,4.0
[0 1 0 0 1 0 1 0 2],40.0,228,[ 0.  0.  2.  1.  1.  0.  0.  0.  3.],4381,5,7.0
[0],0.0,228,[ 0.],4382,0,0.0
[0 0 0 0 0 0 1 0 0],400.0,228,[ 0.  2.  0.  0.  0.  1.  1.  0.  1.],4383,1,5.0
[0 0 0 0 0 0 0 0 1],100.0,228,[ 0.  0.  0.  1.  0.  0.  0.  0.  1.],4384,1,2.0
[3 0 1 1 2 0 1 0 0],187.5,228,[ 2.  2.  3.  4.  3.  1.  5.  1.  2.],4385,8,23.0
[1 1 0 0 1 1 0 0 3],14.2857142857,228,[ 0.  2.  0.  0.  2.  1.  0.  0.  1.],4386,7,6.0
[3 1 3 2 0 1 0 0 2],33.3333333333,228,[ 0.  0.  0.  1.  2.  1.  2.  0.  2.],4396,12,8.0
[0 2 0 0 0 1 0 0 0],66.6666666667,228,[ 1.  1.  0.  0.  1.  1.  0.  0.  1.],4397,3,5.0
[1 0 1 0 0 1 1 0 0],75.0,228,[ 2.  0.  1.  0.  0.  2.  0.  1.  1.],4398,4,7.0
[0 0 2 0 0 0 1 0 0],200.0,228,[ 1.  1.  1.  1.  2.  0.  1.  0.  2.],4399,3,9.0
[0],0.0,228,[ 0.],4400,0,0.0
[0 0 0 1 0 0 0 0 0],100.0,228,[ 0.  1.  0.  1.  0.  0.  0.  0.  0.],4401,1,2.0
[ 1 -1  0  0  0  1  0  2  2],100.0,228,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.],4402,5,0.0
[1 1 1 1 0 0 0 2 2],25.0,228,[ 1.  0.  0.  4.  1.  2.  1.  1.  0.],4403,8,10.0
[0 0 0 0 0 1 0 0 0],500.0,228,[ 0.  0.  0.  0.  1.  2.  0.  2.  1.],4404,1,6.0
[2 3 1 2 4 5 1 0 0],66.6666666667,228,[ 2.  3.  3.  4.  2.  4.  6.  3.  3.],4408,18,30.0
[2 0 2 0 2 0 0 1 1],37.5,228,[ 0.  0.  0.  0.  0.  1.  1.  0.  3.],4409,8,5.0
[0 2 3 0 3 1 3 1 2],113.333333333,228,[ 5.  2.  1.  8.  3.  3.  3.  3.  4.],4411,15,32.0
[0 1 0 0 2 1 0 0 1],0.0,228,[ 0.  1.  0.  1.  0.  1.  0.  1.  1.],4412,5,5.0
[2 1 1 0 1 0 1 0 1],42.8571428571,228,[ 0.  0.  1.  0.  1.  1.  1.  0.  0.],4413,7,4.0
[0 0 0 0 0 0 0 2 1],700.0,228,[ 3.  4.  3.  1.  3.  3.  2.  2.  3.],4414,3,24.0
[1 1 0 1 0 0 1 3 1],0.0,228,[ 0.  2.  1.  0.  0.  3.  1.  1.  0.],4415,8,8.0
[0 0 0 0 0 0 0 0 3],433.333333333,228,[ 1.  3.  1.  1.  2.  3.  2.  2.  1.],4418,3,16.0
[1 0 0 0 1 1 1 1 1],216.666666667,228,[ 2.  3.  2.  1.  2.  1.  3.  3.  2.],4421,6,19.0
[0 0 0 0],1600.0,228,[  2.  10.   3.   1.],4422,0,16.0
[2 1 1 1 0 2 1 0 1],44.4444444444,228,[ 0.  0.  0.  0.  2.  0.  1.  1.  1.],4424,9,5.0
[0 0 0 0 0 0 0 0 0],400.0,228,[ 0.  0.  0.  0.  1.  1.  0.  0.  2.],4425,0,4.0
[0 1 0 0 0 0 1 2 1],360.0,228,[ 2.  2.  3.  2.  3.  4.  4.  2.  1.],4426,5,23.0
[0 0 1 0 0 0 1 0 0],150.0,228,[ 0.  0.  1.  1.  0.  1.  0.  1.  1.],4428,2,5.0
[1 0 0 1 2 0 0 1 1],16.6666666667,228,[ 0.  0.  1.  0.  2.  0.  0.  0.  4.],4443,6,7.0
[1 0 1 0 1 0 1 0 3],271.428571429,228,[ 5.  4.  4.  2.  3.  4.  1.  2.  1.],4444,7,26.0
[1],100.0,228,[ 0.],4445,1,0.0
[0],0.0,228,[ 0.],4447,0,0.0
[3 0 0 2 0 0 1 1 1],12.5,228,[ 1.  2.  0.  0.  2.  0.  1.  0.  1.],4448,8,7.0
[1 0 3 0 1 0 1 2 1],177.777777778,228,[ 1.  2.  1.  1.  2.  5.  6.  5.  2.],4449,9,25.0
[0],0.0,228,[ 0.],4452,0,0.0
[0 0 1 1 0 0 1 0 0],66.6666666667,228,[ 0.  1.  0.  0.  0.  1.  1.  1.  1.],4453,3,5.0
[0 0 0 0 0 0 0 1 0],300.0,228,[ 0.  0.  1.  0.  0.  1.  0.  1.  1.],4454,1,4.0
[1 1 2 0 1 1 0 1 3],90.0,228,[ 2.  4.  4.  1.  2.  1.  3.  1.  1.],4455,10,19.0
[0 0 0 1 1 1 0 0 0],100.0,228,[ 0.  0.  0.  2.  2.  0.  1.  1.  0.],4456,3,6.0
[0],0.0,228,[ 0.],4457,0,0.0
[1 0 0 0 0 0 0 0 0],0.0,228,[ 0.  0.  0.  0.  0.  0.  0.  1.  0.],4458,1,1.0
[0 0 0 0 0 0 0 0 0],100.0,228,[ 0.  0.  0.  1.  0.  0.  0.  0.  0.],4460,0,1.0
[1 0 0 1 0 1 0 0 1],25.0,228,[ 2.  0.  0.  0.  1.  0.  0.  0.  2.],4461,4,5.0
[1 0 1 1 0 1 1 2 1],37.5,228,[ 0.  2.  0.  2.  1.  0.  0.  0.  0.],4468,8,5.0
[0 2 1 1 2 0 1 0 3],20.0,228,[ 0.  1.  0.  0.  0.  3.  1.  2.  1.],4469,10,8.0
[1 0 3 0 1 1 0 0 0],16.6666666667,228,[ 0.  1.  0.  2.  0.  1.  1.  0.  0.],4470,6,5.0
