Actual,Error,Item_id,Predicted,Store_id
[1 5 8 1 1 4 1 0 0],1.55555555556,228,[ 3.  3.  4.  2.  3.  5.  1.  1.  1.],2290
[1],1.0,228,[ 0.],2291
[1 1 0 2 1 0 1 2 0],1.11111111111,228,[ 1.  4.  0.  0.  2.  1.  0.  0.  0.],2293
[3 2 2 0 2 0 2 2 4],1.66666666667,228,[ 0.  3.  2.  2.  0.  0.  1.  0.  0.],2294
[0 0 1 0 0 0 0 0 0],0.666666666667,228,[ 0.  0.  0.  0.  3.  0.  0.  0.  2.],2295
[1 0 1 0 2 1 0 2 1],0.777777777778,228,[ 0.  0.  0.  0.  0.  1.  1.  0.  1.],2296
[1 0 1 0 1 1 0 0 0],1.22222222222,228,[ 0.  0.  0.  1.  0.  5.  1.  2.  0.],2297
[1 0 2 1 0 0 0 0 1],2.88888888889,228,[ 4.  1.  3.  1.  2.  8.  7.  3.  2.],2298
[1 2 2 0 0 0 1 1 1],1.33333333333,228,[ 4.  0.  0.  0.  1.  0.  4.  1.  2.],2300
[0 0 0 1 1 0 0 0 1],0.888888888889,228,[ 1.  1.  0.  0.  2.  1.  1.  1.  2.],2301
[2 0 1 3 0 1 2 0 0],2.44444444444,228,[ 1.  4.  4. -1.  2.  3.  4.  3.  1.],2303
[2 1 2 7 2 0 0 0 0],2.88888888889,228,[ 6.  4.  1.  2.  3.  4.  4.  2.  2.],2304
[2 0 0 0 0 1 1 2 2],1.33333333333,228,[ 1.  1.  2.  3.  2.  2.  1.  2.  0.],2305
[3 4 5 1 0 0 0 0 0],2.33333333333,228,[ 2.  1.  4.  4.  5.  2.  3.  1.  2.],2306
[3],3.0,228,[ 0.],2307
[0 0 4 4 0 0 0 0 0],2.22222222222,228,[ 3.  1.  1.  1.  1.  2.  3.  2.  2.],2308
[2 0 0 0 0 1 1 2 0],1.11111111111,228,[ 0.  2.  1.  0.  1.  1.  0.  3.  2.],2309
[0 0 0 0 0 1],2.16666666667,228,[ 1.  1.  2.  6.  3.  1.],2310
[0 0 0 0 0 0 1 0 0],0.222222222222,228,[ 0.  0.  0.  0.  0.  0.  0.  0.  1.],2312
[0 1 3 0 0 1 1 2 1],1.44444444444,228,[ 3.  3.  1.  1.  2.  2.  1.  1.  0.],2316
[0 1 1 0 0 1 1 2 1],0.555555555556,228,[ 0.  2.  1.  0.  2.  0.  2.  2.  1.],2318
[ 3  1  4 -1  1  0  1  1  1],1.11111111111,228,[ 1.  0.  2.  1.  0.  0.  1.  0.  0.],2319
[1 1 0 0 2 0 0 1 1],2.33333333333,228,[ 1.  6.  2.  1.  1.  3.  2.  4.  5.],2320
[0 0 0 1 0 1 1 1 1],0.666666666667,228,[ 0.  0.  0.  0.  1.  1.  3.  0.  0.],2323
[3 0 2 0 0 1 1 1 1],1.66666666667,228,[ 6.  5.  1.  3.  2.  1.  1.  0.  1.],2324
[0 2 2 0 2 3 0 2 3],1.33333333333,228,[ 3.  4.  2.  3.  4.  3.  1.  1.  3.],2325
[1 3 1 0 2 0 3 0 0],0.777777777778,228,[ 0.  0.  1.  0.  0.  1.  3.  0.  0.],2326
[1 0 0 3 0 1 0 1 1],1.33333333333,228,[ 1.  2.  4.  4.  2.  2.  1.  1.  2.],2327
[1],0.0,228,[ 1.],2329
[4 0 2 0 0 0 1 1 1],0.555555555556,228,[ 2.  0.  0.  0.  1.  0.  1.  1.  1.],2330
[1],1.0,228,[ 0.],2331
[2 1 2 1 1 0 1 2 1],1.66666666667,228,[ 3.  5.  2.  2.  1.  3.  2.  3.  5.],2332
[1],1.0,228,[ 0.],2333
[1],1.0,228,[ 0.],2334
[1 0 1 0 0 0 0 1 1],0.444444444444,228,[ 2.  0.  1.  1.  0.  1.  0.  0.  1.],2336
[1 0 3 3 0 0 1 0 2],1.22222222222,228,[ 1.  2.  1.  0.  0.  1.  1.  1.  0.],2337
[1],1.0,228,[ 0.],2338
[0 0 0 0 0 0 0 0 0],0.444444444444,228,[ 0.  0.  0.  0.  0.  0.  2.  2.  0.],2339
[3 1 2 1],1.75,228,[ 0.  1.  1.  4.],2340
[ 3  1  1  1  1  1  1  2 -1],1.33333333333,228,[ 1.  2.  2.  0.  0.  0.  0.  0.  1.],2341
[1 2 3 3 0 3 1 0 0],2.77777777778,228,[ 6.  3.  1.  5.  5.  2.  2.  3.  5.],2342
[3 1 0 0 0 1 1 1 1],0.888888888889,228,[ 0.  0.  2.  0.  1.  1.  0.  1.  1.],2344
[0 0 0 0 0 0 0 0 1],0.0,228,[ 0.  0.  0.  0.  0.  0.  0.  0.  1.],2345
[1 1 0 0 0 1 1 1 1],1.55555555556,228,[ 2.  4.  3.  1.  1.  1.  3.  4.  1.],2346
[1 1 0 3 0 0 4 4 2],1.77777777778,228,[ 4.  0.  1.  3.  4.  3.  3.  6.  1.],2347
[ 0  0  1  1  0  0 -1  0  0],0.666666666667,228,[ 0.  0.  1.  0.  1.  0.  2.  1.  0.],2349
[1 3 1 3 4 0 1 2 0],2.33333333333,228,[ 3.  3.  5.  4.  4.  3.  4.  7.  3.],2350
[0 0 0 0 0 2 1 1 1],0.444444444444,228,[ 0.  0.  0.  1.  0.  0.  0.  1.  1.],2352
[1 1 1 4 0 0 2 1 1],0.777777777778,228,[ 0.  1.  0.  2.  3.  0.  2.  1.  1.],2353
[1 1 1 0 1 0 2 0 1],0.666666666667,228,[ 1.  2.  0.  0.  1.  1.  1.  1.  0.],2354
[0 0 0 0 0 0 0 0 0],0.444444444444,228,[ 0.  0.  0.  0.  0.  0.  2.  1.  1.],2355
[0 0 0 1 0 0 1 1 1],0.666666666667,228,[ 0.  0.  0. -1.  0.  1.  0.  1.  3.],2356
[1 0 0 0 1 1 0 0 2],0.555555555556,228,[ 0.  0.  0.  0.  0.  0.  0.  1.  1.],2357
[1 0 0 1 1 0 0 0 0],0.444444444444,228,[ 0.  0.  0.  2.  0.  0.  0.  1.  0.],2358
[1 1 1 2 3 1 4 3 3],0.777777777778,228,[ 1.  2.  2.  3.  2.  1.  2.  2.  3.],2359
[0 1 1 2 2 1 1 2 1],1.22222222222,228,[ 2.  0.  1.  0.  0.  0.  2.  0.  1.],2360
[1 2 1 0 3 1 0 0 1],0.888888888889,228,[ 1.  2.  2.  0.  1.  1.  0.  5.  1.],2361
[0 0 0 0 0 0 1 0 0],0.222222222222,228,[ 0.  0.  0.  0.  0.  0.  0.  0.  1.],2362
[0 0 0 0 0 0 0 0 0],1.0,228,[ 1.  0.  4.  0.  1.  0.  2.  1.  0.],2363
[0 0 0 1 2 0 0 1 1],0.888888888889,228,[ 0.  1.  2.  0.  4.  0.  1.  0.  1.],2364
[0 0 0 1 0 3 0 1 1],1.0,228,[ 1.  0.  1.  2.  1.  1.  1.  0.  2.],2365
[1 2 1 1 0 2 0 2 2],0.888888888889,228,[ 1.  0.  0.  2.  0.  1.  0.  1.  0.],2366
[0 0 0 0 1 0 0 1 0],0.555555555556,228,[ 0.  0.  2.  0.  0.  0.  1.  1.  1.],2367
[0 0 0 0 0 0 0 0 0],1.66666666667,228,[ 7.  1.  1.  1.  1.  1.  1.  1.  1.],2369
[1 1 0 0 0 0 0 1 1],0.777777777778,228,[ 0.  0.  0.  2.  1.  0.  0.  0.  0.],2370
[1],1.0,228,[ 0.],2371
[3 2 1 1 2 0 5 1 1],1.88888888889,228,[ 4.  3.  3.  2.  1.  4.  2.  2.  4.],2372
[0],0.0,228,[ 0.],2373
[0 1 0 2 2 1 3 0 0],1.22222222222,228,[ 0.  0.  3.  0.  3.  0.  2.  0.  2.],2374
[0 1 1 1 1 1 0 2 0],1.0,228,[-1.  0.  1.  0.  0.  0.  0.  1.  3.],2380
[2 0 0 1 1 2 1 0 2],0.888888888889,228,[ 1.  1.  0.  0.  1.  1.  0.  2.  1.],2381
[0],0.0,228,[ 0.],2383
[1],1.0,228,[ 0.],2384
[0 0 0 0 0 0 0 0 0],0.0,228,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.],2385
[1 1 1 0 1 0 0 1 7],1.22222222222,228,[ 0.  1.  1.  0.  1.  3.  1.  1.  1.],2386
[3 0 1 1 1 2 2 0 0],1.11111111111,228,[ 1.  0.  4.  1.  0.  1.  0.  1.  0.],2387
[2 3 2 0 5 0 1 0 5],1.77777777778,228,[ 4.  3.  2.  1.  1.  3.  2.  2.  2.],2388
[1 0 0 1 1 1 1 2 1],0.555555555556,228,[ 0.  1.  0.  0.  0.  1.  1.  1.  1.],2390
[2 0 2 0 2 0 5 1 1],1.66666666667,228,[ 2.  3.  1.  3.  3.  3.  1.  1.  1.],2391
[1 0 1 1 0 0 0 1 0],1.11111111111,228,[ 0.  0.  3.  0.  1.  0.  1.  3.  2.],2392
[0],1.0,228,[ 1.],2393
[4 0 0 2 1 2 0 2 1],1.33333333333,228,[ 1.  1.  1.  0.  2.  0.  1.  2.  0.],2395
[0 0 0 0 0 0 0 0 1],0.888888888889,228,[ 2.  2.  2.  0.  2.  0.  0.  0.  1.],2396
[1 0 0 0 0 0 1 0 0],0.222222222222,228,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.],2397
[1 1 1 1 0 0 1 2 0],0.777777777778,228,[ 0.  0.  1.  0.  0.  3.  1.  1.  0.],2398
[0 3 0 1 1 1 1 1 2],1.22222222222,228,[ 0.  0.  3.  1.  0.  2.  0.  0.  1.],2399
[0 0 0 0 0 0 0 0 1],0.333333333333,228,[ 0.  0.  0.  0.  0.  0.  1.  1.  2.],2400
[0 1 0 1 0 0 1 0 3],1.11111111111,228,[ 0.  0.  0.  0.  0.  0.  5. -2.  1.],2401
[2 1 1 0 2 2 2 1 1],1.11111111111,228,[ 1.  3.  2.  2.  2.  1.  2.  2.  3.],2402
[0 2 2 6 1 2 2 2 1],2.11111111111,228,[ 5.  3.  6.  3.  4.  1.  1.  3.  1.],2403
[0 3 0 0 0 0 1 1 1],1.44444444444,228,[ 3.  0.  2.  2.  0.  1.  0.  1.  0.],2404
[1 5 0 2 2 0 0 0 0],1.33333333333,228,[ 4.  5.  3.  1.  1.  1.  1.  1.  1.],2405
[0 0 0 0 0 0 4 1 1],1.44444444444,228,[ 0.  1.  1.  1.  4.  1.  1.  0.  0.],2406
[0 0 2 1 0 2 0 1 1],0.666666666667,228,[ 0.  1.  1.  1.  1.  1.  1.  1.  0.],2407
[2 1 5 2 0 0 0 0 0],1.33333333333,228,[ 0.  0.  0.  1.  0.  1.  1.  0.  1.],2408
[1 3 0 2 1 2 1 0 0],1.33333333333,228,[ 2.  1.  1.  2.  1.  0.  1.  2.  4.],2409
[0 0 0 0 0 1 0 0 0],0.444444444444,228,[ 0.  0.  1.  0.  0.  0.  2.  0.  0.],2410
[4],4.0,228,[ 0.],2411
[0],0.0,228,[ 0.],2413
[1],1.0,228,[ 0.],2417
[0 0 1 0 1 2 2 0 1],1.33333333333,228,[ 1.  2.  2.  3.  0.  1.  0.  1.  1.],2418
[1],1.0,228,[ 0.],2419
[0 0 0 0 1 0 2 1 0],0.444444444444,228,[ 1.  1.  0.  0.  1.  0.  1.  0.  0.],2420
[ 2  2  2  6  0  1  0 -1  1],1.33333333333,228,[ 5.  2.  1.  4.  1.  1.  2.  2.  1.],2421
[5 1 0 1 2 1 0 0 0],2.0,228,[ 1.  2.  2.  2.  6.  1.  2.  2.  2.],2423
[1 2 0 0 0 1 0 0 0],1.0,228,[ 0.  0.  1.  1.  0.  0.  0.  0.  3.],2424
[1],1.0,228,[ 0.],2425
[1],1.0,228,[ 0.],2426
[0 4 4 1 1 1 1 0 0],2.0,228,[ 3.  4.  1.  2.  4.  4.  1.  4.  1.],2428
[1 0 0 2 0 2 2 0 1],0.555555555556,228,[ 1.  1.  0.  1.  0.  2.  1.  1.  2.],2429
[0],0.0,228,[ 0.],2430
[1],1.0,228,[ 0.],2431
[9],9.0,228,[ 0.],2432
[1 0 0 0 1 0 0 0 1],1.11111111111,228,[ 0.  0.  0.  0.  0.  0.  1.  5.  3.],2433
[1 1 1 1 3 0 0 1 1],1.33333333333,228,[ 1.  2.  3.  0.  0.  0.  0.  2.  5.],2434
[1],1.0,228,[ 0.],2435
[0 1 1 0 0 3 1 0 1],0.888888888889,228,[ 2.  1.  1.  2.  1.  1.  1.  0.  0.],2436
[1 0 1 2 1 1 0 1 3],1.66666666667,228,[ 2.  3.  5.  4.  1.  4.  0.  1.  1.],2439
[0 1 0 2 0 1 2 1 1],1.33333333333,228,[ 2.  1.  1.  5.  1.  1.  2.  3.  4.],2440
[2 1 0 1 1 0 1 1 4],1.22222222222,228,[ 2.  2.  2.  1.  1.  2.  3.  2.  1.],2442
[ 2  1  0  0  0  0  0 -1  1],1.11111111111,228,[ 0.  0.  3.  0. -1.  1.  0.  0.  0.],2443
[1],0.0,228,[ 1.],2444
[0 0 1 0 1 0 0 0 0],0.555555555556,228,[ 1.  0.  0.  0.  1.  1.  1.  1.  0.],2445
[3 2 1 2 0 3 0 0 0],1.44444444444,228,[ 1.  1.  3.  0.  1.  4.  2.  1.  1.],2446
[2],2.0,228,[ 0.],2448
[0 0 0 1 1 0 1 0 0],0.555555555556,228,[ 0.  0.  1.  1.  0.  1.  1.  1.  1.],2449
[2 3 0 0 0 1 0 0 1],1.22222222222,228,[ 0.  1.  1.  0.  2.  0.  0.  1.  3.],2450
[0],0.0,228,[ 0.],2452
[0 1 1 1 4 1 5 2 3],1.22222222222,228,[ 1.  2.  1.  2.  3.  1.  1.  3.  1.],2453
[0 1 0 1 1 1 1 4 0],1.22222222222,228,[ 2.  1.  0.  3.  0.  0.  1.  0.  1.],2454
[0 0 0 0 0 0 0 0],0.625,228,[ 0.  0.  1.  0.  0.  0.  4.  0.],2455
[0],0.0,228,[ 0.],2456
[ 2 -1  1  0  0  0  1  3  1],0.666666666667,228,[ 2.  0.  2.  0.  0.  0.  0.  0.  1.],2458
[5 2 4 1 0 0 0 0 0],2.22222222222,228,[ 7.  2.  6.  3.  3.  4.  4.  2.  1.],2459
[4 1 4 4 1 2 1 1 0],1.66666666667,228,[ 5.  3.  1.  1.  3.  3.  1.  2.  2.],2460
[0 0 0 1 0 1 0 0 1],0.333333333333,228,[ 0.  0.  0.  0.  0.  0.  0.  0.  2.],2461
[2 1 2 0 1 2 0 0 0],1.11111111111,228,[ 2.  1.  3.  1.  4.  2.  3.  1.  1.],2466
[1 5 0 1 1 0 0 0 0],0.777777777778,228,[ 2.  1.  0.  0.  1.  0.  0.  0.  1.],2467
NaN,No entries available,228,NaN,2469
[0 0 0 0 0 0 0 0 1],0.333333333333,228,[ 1.  0.  1.  0.  0.  0.  1.  0.  1.],2470
[0],0.0,228,[ 0.],2471
[0 1 0 1 1 1 1 1 1],0.555555555556,228,[ 1.  2.  0.  1.  1.  0.  2.  1.  2.],2472
[1 1 0 1 0 0 0 1 4],1.11111111111,228,[ 0.  3.  1.  0.  2.  0.  1.  1.  2.],2473
[1],1.0,228,[ 0.],2476
[0],0.0,228,[ 0.],2477
[1 0 0 0 0 0 1 1 2],1.0,228,[ 1.  0.  3.  0.  0.  2.  0.  0.  0.],2478
[3 0 1 0 1 3 4 1 0],2.11111111111,228,[ 2.  3.  2.  5.  4.  2.  6.  2.  2.],2479
[0 1 1 1 0 1 0 0 0],0.444444444444,228,[ 1.  1.  1.  1.  0.  1.  0.  2.  1.],2480
[0 0 0 0 0 1 3 0 1],0.666666666667,228,[ 0.  1.  0.  0.  1.  2.  2.  1.  0.],2481
[1 0 0 0 3 1 0 0 1],1.11111111111,228,[ 0.  2.  0.  1.  0.  0.  1.  1.  1.],2482
[1 1 0 0 0 0 0 0 0],0.555555555556,228,[ 0.  3.  0.  0.  0.  0.  0.  1.  1.],2483
[3 0 0 1 0 0 3 3 3],1.33333333333,228,[ 1.  2.  1.  1.  3.  1.  1.  3.  2.],2486
[1],1.0,228,[ 0.],2487
[1],1.0,228,[ 0.],2488
[2 0 1 1 1 3 0 4 1],1.44444444444,228,[ 4.  1.  2.  1.  3.  2.  4.  3.  2.],2489
[0],0.0,228,[ 0.],2492
[0 0 0 0 0 0 0 1 1],0.333333333333,228,[ 0.  0.  1.  1.  0.  0.  0.  0.  1.],2493
[0 1 0 0 0 0 0 0 0],0.777777777778,228,[ 1.  0.  0.  0.  0.  0.  0.  4.  1.],2496
[0 0 0 0 0 0 0 0 1],0.333333333333,228,[ 0.  0.  0.  1.  1.  1.  0.  0.  1.],2497
[1 0 0 2 1 3 2 1 1],1.11111111111,228,[ 1.  3.  0.  2.  1.  0.  0.  0.  0.],2498
[1 1 2 1 0 0 1 1 0],0.777777777778,228,[ 2.  2.  1.  1.  1.  0.  0.  3.  0.],2499
[0 0 0 0 0 0 0 0 0],0.0,228,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.],2500
[1 1 3 1 0 0 1 0 1],1.0,228,[ 0.  0.  0.  0.  1.  1.  0.  0.  1.],2501
[0 6 0 0 0 0 2 2 1],0.777777777778,228,[ 1.  2.  0.  0.  1.  0.  2.  3.  1.],2502
[1 0 0 0 0 0 2 2 1],1.22222222222,228,[ 2.  2.  1.  1.  2.  0.  0.  3.  0.],2503
[3 4 2 1 1 1 2 3 1],1.44444444444,228,[ 4.  2.  1.  3.  2.  3.  2.  2.  4.],2504
[0 1 0 0 1 3 1 0 0],1.22222222222,228,[ 0.  1.  2.  1.  2.  0.  3.  2.  0.],2505
NaN,No entries available,228,NaN,2507
[0],0.0,228,[ 0.],2509
[1 1 0 2 0 0 0 0 1],0.666666666667,228,[ 2.  0.  0.  1.  0.  1.  0.  1.  2.],2510
[3 2 0 2 3 2 2 0 6],1.77777777778,228,[ 5.  2.  4.  1.  2.  3.  5.  1.  3.],2511
[1 1 1 0 0 1 1 1 1],0.444444444444,228,[ 0.  1.  1.  0.  0.  1.  1.  3.  0.],2512
[2 1 0 0 0 2 0 2 3],1.55555555556,228,[ 1.  3.  2.  0.  2.  0.  0.  0.  0.],2513
[1 2 3 1 0 0 0 0 0],0.888888888889,228,[ 1.  0.  0.  2.  0.  2.  0.  0.  0.],2514
[0 0 0 0 0 0 0 0 0],0.111111111111,228,[ 0.  0.  0.  0.  0.  0.  0.  0.  1.],2515
[0 4 1 1 0 1 0 1 0],1.0,228,[ 2.  0.  1.  1.  0.  0.  0.  0.  1.],2516
[0 1 0 0 2 0 1 1 1],1.22222222222,228,[ 2.  2.  1.  0.  0.  1.  0.  3.  0.],2517
[2 1 2 1 0 2 3 2 3],1.44444444444,228,[ 5.  2.  3.  3.  4.  2.  2.  2.  2.],2518
[ 2  0  0  0  1  1  0  1 -1],0.666666666667,228,[ 2.  0.  1.  1.  0.  1.  1.  1.  1.],2520
[0 0 0 1 0 0 0 0 1],1.0,228,[ 3.  0.  0.  0.  1.  1.  0.  1.  3.],2521
[1 0 0 0 0 0 0 1 1],0.333333333333,228,[ 1.  1.  0.  0.  0.  0.  0.  0.  0.],2522
[0 0 1 2 2 2 1 1 3],1.11111111111,228,[ 1.  1.  1.  1.  1.  1.  0.  2.  0.],2523
[2 0 1 1 1 0 2 0 1],0.888888888889,228,[ 0.  0.  0.  0.  2.  1.  1.  1.  1.],2524
[0 0 0 0 0 0 0 0 0],1.44444444444,228,[ 1.  0.  2.  2.  3.  1.  2.  2.  0.],2525
[0 0],0.0,228,[ 0.  0.],2526
[0 0 0 0],0.25,228,[ 0.  1.  0.  0.],2527
[0],0.0,228,[ 0.],2528
[1],1.0,228,[ 0.],2529
[-1],1.0,228,[ 0.],2530
[0 0 0 0 0 0 1 0 1],0.333333333333,228,[ 0.  0.  0.  2.  0.  1.  1.  0.  1.],2531
[0 8 0 0 0 1 0 0 3],2.22222222222,228,[ 1.  1.  1.  2.  1.  4.  2.  2.  4.],2534
[0 0 0 1 1 1 0 0 0],0.888888888889,228,[ 1.  0.  0.  1.  0.  2.  1.  2.  2.],2535
[-1  1  1  2  1  0  1  3  1],1.55555555556,228,[ 2.  2.  2.  4.  2.  3.  1.  1.  2.],2536
[4 0 0 0 1 0 0 2 1],1.0,228,[ 1.  0.  3.  0.  2.  0.  0.  0.  1.],2537
[0 0 0 0 0 0 0 0 0],3.33333333333,228,[ 4.  2.  1.  7.  6.  3.  3.  1.  3.],2542
[2 1 1 1 0 0 1 0 1],1.0,228,[ 0.  0.  0.  0.  0.  1.  0.  1.  2.],2543
[0 0 0 0 0 0 0 0 0],0.0,228,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.],2544
[1 3 0 2 2 0 1 1 1],0.666666666667,228,[ 1.  3.  1.  2.  0.  0.  1.  1.  4.],2545
[1 1 1 0 3 1 0 2 1],1.11111111111,228,[ 4.  1.  1.  2.  1.  1.  1.  3.  2.],2546
[0 0 0 0 1 0 1 2 1],0.444444444444,228,[ 2.  0.  0.  1.  1.  0.  0.  2.  1.],2547
[1 0 1 0 0 1 1 1 1],0.666666666667,228,[ 1.  0.  0.  1.  0.  0.  0.  0.  0.],2548
[0 0],0.5,228,[ 1.  0.],2549
[0 0 1 0 0 0 0 1 1],0.444444444444,228,[ 1.  0.  1.  2.  0.  0.  0.  0.  1.],2550
[0 1 0 0 0 0 0 0 0],0.333333333333,228,[ 1.  0.  0.  0.  0.  0.  1.  0.  0.],2551
[4 0 1 0 0 0 1 0 4],3.33333333333,228,[ 4.  2.  2.  5.  2.  2.  8.  9.  6.],2552
[0 0],0.5,228,[-1.  0.],2554
[1 3 0 0 0 0 0 0 0],1.77777777778,228,[ 2.  1.  2.  0.  2.  3.  2.  3.  1.],2556
[1 8 3 1 1 2 2 0 0],2.11111111111,228,[ 1.  6.  4.  5.  3.  4.  3.  4.  3.],2557
[0 0 0 1 2 0 1 2 2],1.22222222222,228,[ 1.  3.  1.  2.  1.  1.  2.  1.  1.],2558
[0 0 0 0 0 0 0 0 1],0.222222222222,228,[ 0.  0.  0.  0.  0.  0.  0.  1.  0.],2559
[0 0 0 1 0 1 1 1 4],0.666666666667,228,[ 0.  0.  0.  0.  1.  0.  0.  1.  2.],2560
[2],2.0,228,[ 0.],2562
NaN,No entries available,228,NaN,2563
[2 3 1 3 0 3 2 4 0],1.88888888889,228,[ 1.  1.  3.  4.  4.  4.  3.  2.  3.],2564
[1 1 1 3 0 1 1 1 1],2.77777777778,228,[ 5.  6.  2.  1.  7.  4.  4.  1.  1.],2567
[0 0 0 0 0 1 0 0 1],0.555555555556,228,[ 0.  0.  1.  0.  0.  0.  1.  1.  0.],2568
[0 1 0 0 0 0 0 0 0],0.777777777778,228,[ 0.  0.  1.  1.  0.  0.  1.  1.  2.],2569
[3 1 0 1 1 1 1 2 2],1.0,228,[ 1.  1.  2.  1.  2.  2.  3.  1.  2.],2570
[2 0 2 1 2 0 0 0 0],0.777777777778,228,[ 2.  2.  3.  1.  2.  1.  1.  1.  1.],2571
[1 0 0 1 0 0 1 1 2],0.888888888889,228,[ 2.  0.  0.  0.  2.  1.  0.  1.  0.],2572
[1],1.0,228,[ 0.],2573
[0 0 0 0 0 0 0 0 0],0.111111111111,228,[ 0.  0.  0.  0.  0.  0.  0.  0.  1.],2574
[0 1 0 0 0 0 0 0 3],0.555555555556,228,[ 0.  0.  0.  0.  1.  0.  1.  0.  1.],2575
[0 0 0 0 0 0 1 3 1],0.777777777778,228,[ 0.  1.  0.  0.  1.  2.  0.  1.  1.],2576
[0],0.0,228,[ 0.],2578
[0 1 0 1 1 0 0 0 0],1.0,228,[ 3.  0.  0.  0.  0.  0.  0.  2.  1.],2579
NaN,No entries available,228,NaN,2580
[1 1 0 0 0 0 3 0 0],0.888888888889,228,[ 0.  0.  0.  1.  0.  1.  1.  1.  1.],2581
[1 0 2 1 3 0 2 0 1],1.0,228,[ 1.  0.  1.  0.  0.  1.  0.  0.  2.],2582
[2 1 0 0 0 0 0 1 1],1.22222222222,228,[ 1.  1.  3.  2.  2.  1.  2.  1.  1.],2583
[3 2 2 0 1 1 3 1 1],0.777777777778,228,[ 1.  2.  1.  0.  1.  2.  2.  0.  0.],2584
[1 0 4 0 0 0 2 1 3],0.888888888889,228,[ 0.  0.  0.  0.  0.  0.  1.  1.  1.],2585
[1 0 2 0 1 1 1 0 2],0.444444444444,228,[ 1.  0.  0.  0.  1.  0.  1.  1.  2.],2586
[0 0 1 1 1 1 0 0 1],0.666666666667,228,[ 0.  0.  0.  1.  0.  0.  1.  1.  0.],2587
[0 0 1 2 2 1 0 0 1],1.33333333333,228,[ 1.  2.  0.  1.  0.  4.  0.  2.  1.],2588
[1 1 1 1 2 1 1 1 0],1.0,228,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.],2589
[1 0 0 0 0 0 0 0 0],0.222222222222,228,[ 0.  0.  1.  0.  0.  0.  0.  0.  0.],2590
[0 0 1 0 0 0 2 1 1],1.11111111111,228,[ 0.  1.  2.  2.  0.  0.  0.  4.  2.],2592
[0 1 0 1 2 0 0 0 0],1.11111111111,228,[ 4.  0.  0.  0.  2.  1.  1.  1.  1.],2594
[1 1 1 3 1 1 1 0 0],0.666666666667,228,[ 0.  1.  0.  2.  0.  0.  0.  0.  0.],2595
[1 0 0 0 0 1 1 0 0],0.555555555556,228,[ 0.  1.  0.  0.  2.  1.  1.  0.  1.],2596
[0 0 0 1 1 1 1 1 0],1.11111111111,228,[ 3.  0.  3.  1.  0.  0.  0.  0.  0.],2599
[0 3 1 3 3 2 2 0 0],0.888888888889,228,[ 1.  2.  3.  1.  2.  3.  2.  0.  0.],2600
[4 3 4 2 2 2 0 2 1],0.888888888889,228,[ 3.  4.  4.  3.  2.  2.  2.  4.  2.],2601
[1 2 1 3 0 1 1 1 1],1.0,228,[ 3.  2.  2.  6.  3.  1.  1.  1.  1.],2602
[4 0 0 0 1 1 0 1 1],1.0,228,[ 1.  1.  2.  1.  0.  0.  0.  1.  1.],2603
[2 1 0 1 1 2 1 1 3],1.22222222222,228,[ 2.  2.  1.  2.  3.  3.  3.  2.  1.],2604
[0 0 1 0 0 0 0 0 0],0.666666666667,228,[ 1.  0.  0.  1.  1.  0.  0.  0.  2.],2605
[0 1 0 0 1 0 1 1 1],0.777777777778,228,[ 0.  0.  0.  1.  0.  1.  0.  1.  3.],2608
[0 0 0 0 1 0 2 0 0],0.555555555556,228,[ 1.  1.  0.  1.  0.  1.  2.  0.  0.],2610
[0 0 0 0 0 0 0 1 1],0.888888888889,228,[ 0.  1.  5.  0.  0.  0.  0.  0.  0.],2611
[0 1 0 0 0 0 0 0 1],0.666666666667,228,[ 0.  0.  0.  0.  0.  2.  2.  0.  2.],2612
[1 1 1 1 1 2 2 1 1],2.0,228,[ 5.  4.  2.  5.  3.  2.  3.  4.  1.],2613
[0 0 1 0 0 2 1 2 1],0.555555555556,228,[ 0.  0.  1.  0.  1.  2.  0.  0.  0.],2614
[0 0 0 0 0 0 0 0 0],0.666666666667,228,[ 1.  0.  1.  0.  0.  4.  0.  0.  0.],2615
[0 0 0 1 0 0 0 0 0],0.222222222222,228,[ 0.  0.  0.  0.  0.  0.  0.  0.  1.],2619
[0 1 2 0 1 3 2 2 1],1.44444444444,228,[ 2.  3.  2.  3.  1.  2.  3.  4.  3.],2620
[0 0 0 0 0 1 0 0 0],0.444444444444,228,[ 0.  0.  0.  0.  0.  0.  0.  1.  2.],2621
[0 2 0 1 0 0 0 0 1],1.11111111111,228,[ 1.  0.  0.  0.  0.  2.  2.  1.  2.],2622
[0 0 2 0 1 0 1 1 0],0.777777777778,228,[ 0.  0.  0.  0.  3.  0.  3.  1.  1.],2623
[2 0 0 1 0 0 0 1 1],1.55555555556,228,[ 1.  1.  2.  2.  0.  2.  1.  6.  2.],2624
[ 0 -1  1  1  1  1],0.833333333333,228,[ 0.  0.  0.  2.  1. -1.],2625
[4 0 1 1 0 0 1 1 1],1.44444444444,228,[ 2.  2.  2.  1.  2.  1.  2.  3.  3.],2626
